School_ID,Destination_School_ID,distance
610024,609966,5580.6676
609971,610223,5581.2563
610223,609971,5581.2563
400026,609788,5581.3627
609788,400026,5581.3627
610065,610279,5582.0856
610279,610065,5582.0856
609864,610072,5582.7349
610072,609864,5582.7349
610060,610405,5583.0287
610405,610060,5583.0287
609788,610195,5588.4935
610195,609788,5588.4935
610115,610152,5588.6698
610152,610115,5588.6698
400044,610194,5588.9643
610194,400044,5588.9643
400082,609799,5589.4222
609799,400082,5589.4222
609835,610133,5589.5584
610133,609835,5589.5584
400121,610041,5589.7093
610041,400121,5589.7093
609799,610220,5590.8294
610220,609799,5590.8294
610115,610213,5591.3181
610213,610115,5591.3181
609797,610365,5591.5449
610365,609797,5591.5449
609829,610215,5593.4251
610215,609829,5593.4251
610098,610154,5593.4768
610154,610098,5593.4768
610290,610521,5596.9591
610521,610290,5596.9591
610075,610177,5597.2188
610177,610075,5597.2188
400048,610131,5601.7973
610131,400048,5601.7973
609869,609885,5603.5460
609885,609869,5603.5460
400082,609942,5604.8624
609942,400082,5604.8624
609881,610240,5605.5032
610240,609881,5605.5032
610131,610271,5606.7602
610271,610131,5606.7602
610029,610059,5607.6852
610059,610029,5607.6852
610032,610369,5607.8509
610369,610032,5607.8509
610119,610534,5608.1129
610534,610119,5608.1129
610061,610345,5608.4809
610345,610061,5608.4809
400023,610130,5609.4962
610130,400023,5609.4962
609994,610220,5611.1806
610220,609994,5611.1806
400026,610016,5612.9721
610016,400026,5612.9721
609867,609967,5615.5098
609967,609867,5615.5098
609793,609897,5615.6216
609897,609793,5615.6216
609799,609857,5616.0485
609857,609799,5616.0485
610115,610233,5616.3615
610233,610115,5616.3615
610046,610533,5619.6129
610533,610046,5619.6129
609896,609942,5620.4116
609942,609896,5620.4116
609869,609929,5621.3657
609929,609869,5621.3657
400021,609830,5626.2176
609830,400021,5626.2176
610102,610233,5632.6157
610233,610102,5632.6157
400069,400114,5634.3210
400114,400069,5634.3210
610123,610194,5635.3020
610194,610123,5635.3020
400050,610167,5635.7014
610167,400050,5635.7014
610104,610523,5636.5092
610523,610104,5636.5092
609989,610060,5636.6464
610060,609989,5636.6464
609973,610024,5636.8586
610024,609973,5636.8586
610013,610060,5640.8290
610060,610013,5640.8290
609821,610312,5641.9841
610312,609821,5641.9841
609773,610010,5645.6130
610010,609773,5645.6130
609991,610293,5646.2583
610293,609991,5646.2583
609963,610141,5646.3189
610141,609963,5646.3189
609929,610096,5646.4261
610096,609929,5646.4261
400111,609924,5647.1302
609924,400111,5647.1302
610196,610205,5647.5409
610205,610196,5647.5409
610160,610208,5648.1824
610208,610160,5648.1824
610265,610285,5648.3446
610285,610265,5648.3446
610073,610229,5648.7215
610229,610073,5648.7215
610141,610205,5648.7771
610205,610141,5648.7771
400095,610023,5650.4156
610023,400095,5650.4156
400011,610274,5650.8235
610274,400011,5650.8235
609797,609881,5651.9359
609881,609797,5651.9359
610003,610300,5655.0618
610300,610003,5655.0618
400082,609857,5655.3461
609857,400082,5655.3461
610097,610192,5656.0588
610192,610097,5656.0588
610130,610312,5657.9219
610312,610130,5657.9219
610046,610068,5658.0121
610068,610046,5658.0121
610095,610251,5658.2506
610095,610250,5658.2506
610250,610095,5658.2506
610251,610095,5658.2506
610070,610187,5659.1922
610187,610070,5659.1922
609848,609932,5662.2599
609932,609848,5662.2599
609987,610061,5662.3734
610061,609987,5662.3734
609806,609815,5663.0323
609815,609806,5663.0323
610269,610363,5663.5263
610363,610269,5663.5263
400121,609922,5664.6313
609922,400121,5664.6313
609809,610138,5665.5564
610138,609809,5665.5564
609910,610539,5666.7744
610539,609910,5666.7744
610308,610548,5666.8452
610548,610308,5666.8452
609968,610074,5667.3635
610074,609968,5667.3635
610170,610317,5670.2926
610317,610170,5670.2926
610034,610131,5670.8209
610131,610034,5670.8209
609798,610089,5672.8801
610089,609798,5672.8801
400096,609863,5674.0275
609863,400096,5674.0275
610029,610534,5674.5791
610534,610029,5674.5791
609925,610134,5675.1744
610134,609925,5675.1744
609813,610266,5675.3492
610266,609813,5675.3492
610287,610352,5675.5602
610352,610287,5675.5602
610106,610133,5677.0850
610133,610106,5677.0850
610257,610271,5677.5236
610271,610257,5677.5236
609796,610135,5678.1870
610135,609796,5678.1870
610085,610534,5679.0246
610534,610085,5679.0246
610133,610348,5680.0762
610348,610133,5680.0762
609799,610039,5680.1713
610039,609799,5680.1713
609775,610108,5680.8832
610108,609775,5680.8832
609979,610231,5682.0683
610231,609979,5682.0683
609852,610011,5684.6275
610011,609852,5684.6275
609834,610017,5686.4304
610017,609834,5686.4304
609807,610006,5686.6779
610006,609807,5686.6779
609773,609963,5688.8586
609963,609773,5688.8586
609813,610279,5688.9954
610279,609813,5688.9954
400025,610234,5689.9364
610234,400025,5689.9364
609800,609939,5690.8323
609939,609800,5690.8323
609985,610305,5691.5011
610305,609985,5691.5011
609913,610285,5691.7574
610285,609913,5691.7574
610024,610240,5694.0899
610240,610024,5694.0899
609872,610009,5694.2590
610009,609872,5694.2590
400029,610265,5699.5398
610265,400029,5699.5398
609952,609996,5701.0504
609996,609952,5701.0504
609897,610077,5701.4733
610077,609897,5701.4733
400071,609793,5702.1318
609793,400071,5702.1318
610141,610220,5704.5910
610220,610141,5704.5910
610036,610092,5707.0580
610092,610036,5707.0580
609863,610029,5708.9372
610029,609863,5708.9372
609989,610177,5708.9579
610177,609989,5708.9579
609968,610106,5710.1494
610106,609968,5710.1494
609837,609916,5710.6168
609837,610530,5710.6168
609916,609837,5710.6168
610530,609837,5710.6168
610187,610205,5710.6383
610205,610187,5710.6383
400020,610271,5712.6513
610271,400020,5712.6513
400081,610060,5713.3210
610060,400081,5713.3210
609791,610339,5713.6210
610339,609791,5713.6210
609870,609873,5713.7096
609873,609870,5713.7096
610055,610154,5715.4294
610154,610055,5715.4294
609898,610291,5715.4903
610291,609898,5715.4903
609855,610148,5716.1482
610148,609855,5716.1482
610112,610150,5716.7278
610150,610112,5716.7278
400011,610034,5717.4463
610034,400011,5717.4463
610019,610173,5717.9574
610173,610019,5717.9574
400081,610216,5719.5003
610216,400081,5719.5003
609995,610083,5720.2465
610083,609995,5720.2465
610243,610405,5720.9353
610405,610243,5720.9353
609781,610143,5721.5278
610143,609781,5721.5278
610197,610313,5721.9747
610313,610197,5721.9747
609863,610252,5723.9438
610252,609863,5723.9438
609921,610273,5725.3415
610273,609921,5725.3415
400146,610036,5726.1883
610036,400146,5726.1883
610119,610342,5727.0782
610342,610119,5727.0782
400019,609891,5727.6905
609891,400019,5727.6905
400096,610107,5728.6546
610107,400096,5728.6546
610026,610087,5729.2485
610087,610026,5729.2485
400029,610019,5729.3450
610019,400029,5729.3450
400027,400082,5729.9067
400082,400027,5729.9067
609973,610056,5731.0194
610056,609973,5731.0194
610233,610238,5731.0361
610238,610233,5731.0361
400083,609873,5732.0939
609873,400083,5732.0939
610078,610187,5733.9923
610187,610078,5733.9923
609810,610201,5734.5170
610201,609810,5734.5170
609883,610298,5735.1296
610298,609883,5735.1296
609826,609966,5735.5779
609966,609826,5735.5779
400095,609851,5739.6120
609851,400095,5739.6120
400114,610257,5740.5223
610257,400114,5740.5223
609829,609952,5741.1886
609952,609829,5741.1886
610173,610263,5742.1036
610263,610173,5742.1036
609930,610100,5743.2068
610100,609930,5743.2068
609977,610279,5744.5439
610279,609977,5744.5439
610105,610523,5745.0441
610523,610105,5745.0441
400078,610061,5745.3934
610061,400078,5745.3934
609907,610257,5747.3660
610257,609907,5747.3660
400060,610191,5749.1198
610191,400060,5749.1198
609793,610037,5750.5565
610037,609793,5750.5565
609955,610102,5750.6663
610102,609955,5750.6663
610110,610237,5751.0300
610237,610110,5751.0300
609864,610339,5752.6433
610339,609864,5752.6433
609919,610150,5753.0523
610150,609919,5753.0523
609966,610273,5753.4979
610273,609966,5753.4979
610135,610179,5754.3434
610179,610135,5754.3434
609942,610325,5755.3785
610325,609942,5755.3785
400047,400069,5755.6170
400069,400047,5755.6170
400026,610128,5756.0265
610128,400026,5756.0265
609930,610076,5756.9533
610076,609930,5756.9533
609971,610265,5757.0863
610265,609971,5757.0863
609833,610124,5757.1812
610124,609833,5757.1812
609799,609803,5757.9660
609803,609799,5757.9660
400049,609973,5758.1768
609973,400049,5758.1768
610002,610052,5758.2225
610052,610002,5758.2225
400046,609966,5760.0169
609966,610254,5760.0169
609966,400046,5760.0169
610254,609966,5760.0169
610112,610339,5760.1098
610339,610112,5760.1098
400112,610120,5760.8488
610120,400112,5760.8488
610124,610218,5762.1664
610218,610124,5762.1664
609797,610252,5762.9845
610252,609797,5762.9845
609810,610179,5763.7803
610179,609810,5763.7803
400082,610144,5764.2983
610144,400082,5764.2983
609919,609969,5764.9871
609969,609919,5764.9871
609955,610027,5765.1747
610027,609955,5765.1747
610238,610285,5766.9839
610285,610238,5766.9839
609925,609991,5768.0004
609991,609925,5768.0004
609818,610235,5768.7655
610235,609818,5768.7655
400116,609913,5769.0361
609913,400116,5769.0361
400048,400095,5769.9311
400095,400048,5769.9311
609844,610277,5769.9733
610277,609844,5769.9733
400146,609985,5770.4593
609985,400146,5770.4593
609904,609975,5773.7506
609975,609904,5773.7506
610029,610313,5775.5058
610313,610029,5775.5058
610141,610269,5776.4298
610269,610141,5776.4298
610220,610355,5777.7808
610355,610220,5777.7808
609945,610070,5778.7804
610070,609945,5778.7804
609916,610115,5779.3056
610115,610530,5779.3056
610115,609916,5779.3056
610530,610115,5779.3056
400020,400040,5781.5709
400040,400020,5781.5709
610200,610280,5783.2087
610280,610200,5783.2087
609837,610065,5783.3608
610065,609837,5783.3608
609774,610095,5784.6110
610095,609774,5784.6110
610006,610544,5784.8848
610544,610006,5784.8848
400024,609993,5785.3070
609993,400024,5785.3070
610141,610242,5785.6436
610242,610141,5785.6436
609898,610120,5787.2165
610120,609898,5787.2165
609949,610248,5792.3441
609949,610249,5792.3441
610248,609949,5792.3441
610249,609949,5792.3441
609799,610141,5793.0537
610141,609799,5793.0537
400026,610369,5794.9177
610369,400026,5794.9177
609854,610405,5795.3021
610405,609854,5795.3021
609904,610092,5797.7642
610092,609904,5797.7642
609873,610227,5799.1901
610227,609873,5799.1901
609800,610208,5799.3279
610208,609800,5799.3279
400026,609917,5799.7534
609917,400026,5799.7534
609977,610169,5800.2461
610169,609977,5800.2461
609869,610172,5800.5418
610172,609869,5800.5418
610121,610308,5803.1943
610308,610121,5803.1943
610053,610203,5803.3127
610203,610053,5803.3127
400024,610172,5805.8111
610172,400024,5805.8111
609790,609927,5806.6793
609927,609790,5806.6793
609864,609924,5806.8267
609924,609864,5806.8267
609837,610116,5808.3523
610116,609837,5808.3523
400023,610350,5809.1622
610350,400023,5809.1622
609973,610273,5813.3596
610273,609973,5813.3596
609964,609997,5814.4663
609997,609964,5814.4663
609985,610092,5815.3396
610092,609985,5815.3396
610028,610362,5816.1536
610362,610028,5816.1536
610011,610191,5816.3485
610191,610011,5816.3485
610088,610098,5816.8425
610098,610088,5816.8425
610240,610365,5817.2639
610365,610240,5817.2639
609863,610085,5817.6069
610085,609863,5817.6069
610134,610240,5818.0787
610240,610134,5818.0787
400084,610174,5819.2313
610174,400084,5819.2313
610047,610266,5819.4676
610266,610047,5819.4676
609813,610299,5819.4719
610299,609813,5819.4719
610039,610074,5819.7446
610074,610039,5819.7446
400039,610520,5821.9433
610520,400039,5821.9433
609986,610285,5827.7262
610285,609986,5827.7262
610197,610342,5834.4797
610342,610197,5834.4797
609896,610549,5834.9471
610549,609896,5834.9471
610015,610081,5835.0773
610081,610015,5835.0773
400081,610009,5835.8280
610009,400081,5835.8280
400039,609942,5836.2335
609942,400039,5836.2335
609994,610011,5836.6830
610011,609994,5836.6830
400107,610280,5838.4593
610280,400107,5838.4593
610192,610320,5842.3066
610192,610210,5842.3066
610210,610192,5842.3066
610320,610192,5842.3066
610252,610257,5842.6192
610257,610252,5842.6192
400069,610243,5844.3019
610243,400069,5844.3019
610002,610312,5844.6296
610312,610002,5844.6296
609958,610157,5844.8095
610157,609958,5844.8095
610021,610320,5847.2215
610021,610210,5847.2215
610210,610021,5847.2215
610320,610021,5847.2215
400019,400075,5847.6145
400075,400019,5847.6145
400023,610124,5847.9418
610124,400023,5847.9418
400020,610503,5848.4113
610503,400020,5848.4113
609954,610202,5848.7348
610202,609954,5848.7348
610088,610100,5850.6272
610100,610088,5850.6272
400041,610192,5850.8572
610192,400041,5850.8572
610106,610202,5852.1495
610202,610106,5852.1495
609961,610002,5852.7736
610002,609961,5852.7736
609817,610354,5854.4861
610354,609817,5854.4861
609834,609921,5859.3383
609921,609834,5859.3383
400043,610009,5859.7645
610009,400043,5859.7645
610132,610178,5860.1198
610178,610132,5860.1198
609974,610136,5862.7095
610136,609974,5862.7095
610043,610533,5864.6260
610533,610043,5864.6260
609959,610015,5866.2645
610015,609959,5866.2645
400029,610112,5867.4414
610112,400029,5867.4414
609942,610320,5869.2471
609942,610210,5869.2471
610210,609942,5869.2471
610320,609942,5869.2471
610241,610305,5870.3327
610305,610241,5870.3327
609782,610549,5871.0523
610549,609782,5871.0523
400060,610070,5871.7174
610070,400060,5871.7174
609883,610300,5871.9535
610300,609883,5871.9535
610031,610234,5873.5519
610234,610031,5873.5519
609780,610234,5873.6688
610234,609780,5873.6688
609834,610134,5874.1488
610134,609834,5874.1488
609788,610188,5875.6650
610188,609788,5875.6650
609913,610161,5879.5223
610161,609913,5879.5223
610047,610103,5880.3972
610103,610047,5880.3972
610061,610062,5881.3444
610062,610061,5881.3444
609844,609885,5882.2020
609885,609844,5882.2020
400111,609955,5882.4350
609955,400111,5882.4350
609828,609863,5882.5472
609863,609828,5882.5472
609777,609952,5883.1396
609952,609777,5883.1396
609821,610124,5884.2802
610124,609821,5884.2802
609903,610532,5885.4009
610532,609903,5885.4009
400030,610235,5889.0484
610235,400030,5889.0484
609791,610108,5889.8784
610108,609791,5889.8784
610167,610559,5890.7932
610559,610167,5890.7932
400089,610317,5890.9250
610317,400089,5890.9250
400050,609996,5892.2667
609996,400050,5892.2667
400072,610115,5897.2429
610115,400072,5897.2429
610172,610173,5900.3756
610173,610172,5900.3756
610073,610119,5902.2803
610119,610073,5902.2803
400011,610252,5902.7317
610252,400011,5902.7317
609966,610034,5902.8922
610034,609966,5902.8922
609851,610129,5905.3433
610129,609851,5905.3433
610021,610133,5906.3839
610133,610021,5906.3839
609809,610234,5909.8019
610234,609809,5909.8019
610078,610189,5910.1959
610189,610078,5910.1959
400028,610224,5911.1054
610224,400028,5911.1054
609875,609968,5911.1615
609968,609875,5911.1615
609839,609879,5912.9677
609879,609839,5912.9677
610031,610520,5914.5683
610520,610031,5914.5683
609873,609938,5919.4697
609938,609873,5919.4697
609842,610203,5920.9311
610203,609842,5920.9311
609862,610218,5921.7788
610218,609862,5921.7788
610045,610316,5922.3461
610316,610045,5922.3461
610182,610542,5924.1809
610542,610182,5924.1809
400071,609986,5929.0012
609986,400071,5929.0012
400116,610223,5929.8431
610223,400116,5929.8431
609935,610054,5930.0323
610054,609935,5930.0323
609775,610285,5931.3536
610285,609775,5931.3536
609826,610056,5931.4849
610056,609826,5931.4849
609797,610031,5933.2203
610031,609797,5933.2203
610112,610263,5935.4376
610263,610112,5935.4376
610022,610196,5939.3471
610196,610022,5939.3471
609895,609917,5940.4198
609917,609895,5940.4198
400146,609904,5941.6303
609904,400146,5941.6303
400074,610339,5942.4140
610339,400074,5942.4140
609910,610145,5942.4892
610145,609910,5942.4892
400050,609993,5944.0331
609993,400050,5944.0331
609979,610216,5944.8723
610216,609979,5944.8723
400043,400048,5946.1017
400048,400043,5946.1017
400095,610154,5948.8666
610154,400095,5948.8666
609924,610072,5950.4325
610072,609924,5950.4325
609866,610189,5951.4535
610189,609866,5951.4535
610047,610052,5954.3994
610052,610047,5954.3994
610209,610354,5955.3159
610354,610209,5955.3159
609989,610107,5957.4754
610107,609989,5957.4754
609895,610366,5961.2349
610366,609895,5961.2349
609789,610165,5962.9347
610165,609789,5962.9347
610067,610077,5962.9925
610077,610067,5962.9925
400024,610167,5964.0503
610167,400024,5964.0503
400027,609972,5966.8696
609972,400027,5966.8696
400028,610004,5967.5421
610004,400028,5967.5421
400084,610239,5970.6997
610239,400084,5970.6997
609920,610129,5971.0600
610129,609920,5971.0600
400116,609897,5971.8480
609897,400116,5971.8480
610188,610295,5974.1816
610295,610188,5974.1816
609873,610005,5974.3655
610005,609873,5974.3655
400046,610184,5975.6296
610184,610254,5975.6296
610184,400046,5975.6296
610254,610184,5975.6296
609853,610044,5975.6638
610044,609853,5975.6638
609989,610548,5975.9024
610548,609989,5975.9024
610073,610210,5976.8317
610073,610320,5976.8317
610210,610073,5976.8317
610320,610073,5976.8317
609963,610136,5979.2726
610136,609963,5979.2726
610107,610252,5979.9499
610252,610107,5979.9499
610224,610225,5980.7610
610225,610224,5980.7610
400096,610313,5981.2185
610313,400096,5981.2185
610024,610274,5981.3480
610274,610024,5981.3480
400049,609954,5982.7191
609954,400049,5982.7191
610086,610208,5982.9172
610208,610086,5982.9172
609851,610055,5983.4675
610055,609851,5983.4675
610070,610269,5983.4969
610269,610070,5983.4969
609897,610037,5983.7970
610037,609897,5983.7970
610053,610108,5983.9081
610108,610053,5983.9081
609844,609919,5984.6619
609919,609844,5984.6619
400049,609826,5984.9406
609826,400049,5984.9406
609834,610056,5985.6540
610056,609834,5985.6540
400023,609862,5986.1096
609862,400023,5986.1096
610165,610248,5986.7927
610165,610249,5986.7927
610248,610165,5986.7927
610249,610165,5986.7927
609952,610317,5989.1314
610317,609952,5989.1314
610000,610367,5989.9345
610367,610000,5989.9345
609954,610056,5990.2186
610056,609954,5990.2186
610085,610177,5990.9270
610177,610085,5990.9270
400101,610559,5993.9768
610559,400101,5993.9768
400114,610044,5994.7435
610044,400114,5994.7435
609850,610355,5994.8500
610355,609850,5994.8500
610023,610055,5995.5492
610055,610023,5995.5492
609916,610065,5996.0935
610065,610530,5996.0935
610065,609916,5996.0935
610530,610065,5996.0935
400023,610047,5996.1323
610047,400023,5996.1323
400096,610059,5996.8416
610059,400096,5996.8416
610012,610085,5999.9092
610085,610012,5999.9092
400017,610127,6002.1619
610127,400017,6002.1619
610160,610295,6002.5348
610295,610160,6002.5348
610265,610339,6002.8550
610339,610265,6002.8550
400074,610285,6003.4953
610285,400074,6003.4953
400116,610067,6004.1149
610067,400116,6004.1149
609950,610184,6004.8480
610184,609950,6004.8480
610240,610348,6005.5119
610348,610240,6005.5119
400083,609851,6011.5014
609851,400083,6011.5014
610130,610298,6011.5989
610298,610130,6011.5989
609813,609971,6012.0733
609971,609813,6012.0733
609851,609888,6012.1533
609888,609851,6012.1533
400047,610405,6014.1921
610405,400047,6014.1921
609842,610347,6016.0855
610347,609842,6016.0855
400084,610077,6017.6886
610077,400084,6017.6886
610036,610100,6017.9018
610100,610036,6017.9018
400009,610206,6017.9957
610206,400009,6017.9957
609928,609987,6018.9567
609987,609928,6018.9567
610143,610246,6020.6871
610246,610143,6020.6871
610073,610257,6023.5975
610257,610073,6023.5975
609808,610225,6024.3387
610225,609808,6024.3387
610039,610541,6025.2173
610541,610039,6025.2173
609894,610061,6025.6749
610061,609894,6025.6749
400020,610063,6026.1894
610063,400020,6026.1894
609983,609986,6030.3568
609986,609983,6030.3568
609828,610136,6031.5542
610136,609828,6031.5542
400045,609800,6032.5732
609800,400045,6032.5732
400017,609792,6033.7205
609792,400017,6033.7205
609909,610125,6034.4119
610125,609909,6034.4119
400078,610018,6036.2351
610018,400078,6036.2351
609966,610329,6036.5756
610329,609966,6036.5756
400089,609842,6036.7307
609842,400089,6036.7307
610044,610100,6037.5235
610100,610044,6037.5235
400049,609834,6037.9675
609834,400049,6037.9675
610252,610271,6041.7356
610271,610252,6041.7356
400115,609913,6042.3926
609913,400115,6042.3926
610155,610182,6043.2472
610182,610155,6043.2472
609896,610210,6044.1338
609896,610320,6044.1338
610210,609896,6044.1338
610320,609896,6044.1338
609927,610369,6044.6685
610369,609927,6044.6685
400047,610274,6049.4364
610274,400047,6049.4364
609986,610108,6049.9458
610108,609986,6049.9458
610088,610325,6050.4759
610325,610088,6050.4759
609910,610051,6050.6327
610051,609910,6050.6327
610167,610174,6050.9424
610174,610167,6050.9424
609788,610207,6053.5156
610207,609788,6053.5156
610038,610048,6053.5288
610048,610038,6053.5288
400084,610203,6053.8089
610203,400084,6053.8089
400011,610121,6054.7347
610121,400011,6054.7347
610263,610265,6058.5463
610265,610263,6058.5463
400020,609834,6064.1220
609834,400020,6064.1220
609863,610405,6065.8878
610405,609863,6065.8878
609888,610031,6065.9147
610031,609888,6065.9147
610172,610239,6067.4217
610239,610172,6067.4217
609853,610229,6067.6852
610229,609853,6067.6852
609922,610043,6068.2022
610043,609922,6068.2022
400046,609925,6068.3185
609925,400046,6068.3185
609925,610254,6068.3185
610254,609925,6068.3185
400116,609805,6070.2523
609805,400116,6070.2523
609967,610215,6070.5692
610215,609967,6070.5692
609991,610271,6071.7417
610271,609991,6071.7417
609812,609888,6072.3396
609888,609812,6072.3396
400043,610121,6072.5611
610121,400043,6072.5611
609819,610142,6072.6410
610142,609819,6072.6410
400114,610234,6072.8742
610234,400114,6072.8742
400078,610030,6074.2834
610030,400078,6074.2834
609850,609963,6074.6866
609963,609850,6074.6866
610242,610355,6075.3940
610355,610242,6075.3940
400115,609941,6078.9422
609941,400115,6078.9422
610020,610282,6080.0390
610282,610020,6080.0390
609829,609958,6081.1128
609958,609829,6081.1128
609857,610220,6081.2682
610220,609857,6081.2682
609813,610169,6081.4107
610169,609813,6081.4107
609800,610178,6081.5790
610178,609800,6081.5790
400120,609945,6083.1143
609945,400120,6083.1143
400023,609887,6083.2416
609887,400023,6083.2416
610021,610257,6084.4308
610257,610021,6084.4308
400047,609954,6084.7168
609954,400047,6084.7168
609792,609972,6084.9624
609972,609792,6084.9624
400114,610252,6087.6146
610252,400114,6087.6146
610019,610161,6091.1119
610161,610019,6091.1119
400081,610121,6091.2115
610121,400081,6091.2115
400074,610290,6093.8858
610290,400074,6093.8858
400096,610197,6093.9918
610197,400096,6093.9918
609853,609930,6094.8126
609930,609853,6094.8126
610058,610221,6096.3931
610221,610058,6096.3931
609772,610198,6096.8320
610198,609772,6096.8320
400021,610092,6097.8375
610092,400021,6097.8375
609799,609820,6098.1670
609820,609799,6098.1670
610132,610208,6100.0362
610208,610132,6100.0362
609979,610395,6100.2888
610395,609979,6100.2888
609861,610176,6100.5408
610176,609861,6100.5408
610036,610533,6101.8616
610533,610036,6101.8616
609833,610280,6103.0796
610280,609833,6103.0796
610117,610544,6104.6693
610544,610117,6104.6693
610073,610085,6104.7471
610085,610073,6104.7471
610138,610549,6106.5493
610549,610138,6106.5493
609795,610058,6109.3538
610058,609795,6109.3538
610119,610308,6112.1909
610308,610119,6112.1909
609855,610170,6113.2776
610170,609855,6113.2776
400081,609967,6113.6023
609967,400081,6113.6023
400017,610089,6115.1981
610089,400017,6115.1981
609873,610131,6116.7676
610131,609873,6116.7676
400043,610119,6117.0876
610119,400043,6117.0876
609947,610062,6117.3771
610062,609947,6117.3771
400045,609939,6119.3314
609939,400045,6119.3314
610133,610293,6119.3643
610293,610133,6119.3643
609977,610103,6122.1290
610103,609977,6122.1290
609875,610039,6123.0438
610039,609875,6123.0438
610003,610339,6125.7335
610339,610003,6125.7335
610045,610350,6127.0109
610350,610045,6127.0109
400121,610533,6127.3764
610533,400121,6127.3764
609906,610092,6127.9914
610092,609906,6127.9914
609793,610112,6128.1494
610112,609793,6128.1494
610108,610285,6128.8172
610285,610108,6128.8172
609900,610004,6130.0877
610004,609900,6130.0877
610199,610224,6130.4134
610224,610199,6130.4134
610005,610024,6130.4879
610024,610005,6130.4879
610044,610088,6131.1248
610088,610044,6131.1248
609909,610174,6131.8995
610174,609909,6131.8995
610194,610305,6133.2329
610305,610194,6133.2329
610133,610241,6134.2411
610241,610133,6134.2411
400072,610530,6135.2606
400072,609916,6135.2606
609916,400072,6135.2606
610530,400072,6135.2606
609907,610274,6135.8326
610274,609907,6135.8326
400025,610313,6136.0865
610313,400025,6136.0865
609985,610133,6136.5059
610133,609985,6136.5059
400048,610055,6138.8875
610055,400048,6138.8875
609871,610082,6139.9757
610082,609871,6139.9757
609782,610039,6140.3239
610039,609782,6140.3239
610110,610256,6140.6118
610256,610110,6140.6118
400024,610077,6140.6525
610077,400024,6140.6525
609786,610279,6144.1699
610279,609786,6144.1699
609875,610138,6145.0344
610138,609875,6145.0344
610062,610336,6145.4836
610062,610232,6145.4836
610232,610062,6145.4836
610336,610062,6145.4836
609986,609997,6147.2213
609997,609986,6147.2213
609924,610016,6151.6267
610016,609924,6151.6267
609850,610141,6151.6992
610141,609850,6151.6992
609854,610076,6152.9767
610076,609854,6152.9767
610009,610216,6153.0875
610216,610009,6153.0875
609974,610363,6153.7014
610363,609974,6153.7014
610013,610129,6154.2060
610129,610013,6154.2060
609949,610539,6154.3749
610539,609949,6154.3749
610018,610345,6154.9771
610345,610018,6154.9771
609817,609859,6155.2476
609859,609817,6155.2476
400111,610369,6157.3612
610369,400111,6157.3612
610085,610229,6157.8138
610229,610085,6157.8138
400046,609907,6160.6977
609907,610254,6160.6977
609907,400046,6160.6977
610254,609907,6160.6977
610243,610274,6162.8027
610274,610243,6162.8027
400041,609797,6163.1155
609797,400041,6163.1155
610020,610156,6163.9834
610156,610020,6163.9834
400084,609983,6164.5286
609983,400084,6164.5286
610040,610100,6164.9134
610100,610040,6164.9134
609829,610063,6165.3377
610063,609829,6165.3377
609967,610063,6166.4390
610063,609967,6166.4390
609790,610339,6167.3539
610339,609790,6167.3539
400026,610195,6171.2308
610195,400026,6171.2308
400027,610325,6171.3917
610325,400027,6171.3917
610106,610241,6172.1436
610241,610106,6172.1436
610221,610241,6173.2723
610241,610221,6173.2723
609891,610345,6174.6839
610345,609891,6174.6839
610037,610285,6176.6578
610285,610037,6176.6578
610075,610216,6177.8920
610216,610075,6177.8920
609884,610041,6178.6007
610041,609884,6178.6007
609883,610065,6178.7617
610065,609883,6178.7617
609910,610040,6179.9271
610040,609910,6179.9271
610020,610235,6180.1358
610235,610020,6180.1358
609961,610281,6182.5265
610281,609961,6182.5265
400082,610074,6182.8173
610074,400082,6182.8173
610051,610539,6184.2681
610539,610051,6184.2681
609891,610276,6185.7653
610276,609891,6185.7653
610029,610138,6185.9068
610138,610029,6185.9068
610119,610313,6188.1487
610313,610119,6188.1487
609828,610095,6189.2885
610095,609828,6189.2885
609945,610242,6189.3868
610242,609945,6189.3868
610044,610106,6190.7215
610106,610044,6190.7215
610178,610312,6191.2084
610312,610178,6191.2084
609826,609991,6191.7653
609991,609826,6191.7653
400095,610252,6197.3619
610252,400095,6197.3619
609971,610072,6198.4624
610072,609971,6198.4624
609819,610263,6199.3579
610263,609819,6199.3579
400116,610339,6199.3968
610339,400116,6199.3968
400020,610056,6199.6054
610056,400020,6199.6054
609818,610068,6199.6168
610068,609818,6199.6168
609844,610065,6200.8454
610065,609844,6200.8454
400120,609852,6203.5781
609852,400120,6203.5781
400039,610073,6205.5085
610073,400039,6205.5085
610066,610072,6208.1685
610072,610066,6208.1685
610062,610110,6208.5616
610110,610062,6208.5616
609837,610030,6209.6316
610030,609837,6209.6316
610100,610154,6210.8373
610154,610100,6210.8373
609872,610081,6212.5939
610081,609872,6212.5939
610030,610345,6213.1733
610345,610030,6213.1733
609797,609854,6214.2254
609854,609797,6214.2254
609920,609938,6217.2768
609938,609920,6217.2768
609817,610070,6217.4820
610070,609817,6217.4820
400019,609781,6218.5535
609781,400019,6218.5535
609958,610096,6218.8076
610096,609958,6218.8076
610117,610226,6219.2320
610226,610117,6219.2320
610047,610115,6220.2630
610115,610047,6220.2630
609896,610076,6221.0042
610076,609896,6221.0042
609885,610285,6221.0213
610285,609885,6221.0213
